"opportunity_id","sales_agent","product","account","deal_stage","engage_date","close_date","close_value","sale_cycle_duration","manager","regional_office","team_id","series","sales_price","quarter","sales_variance","sales_variance_status"
"OS59LIZX","Vicki Laflamme","GTX Pro","J-Texon","Lost","2017-10-19","2017-10-26",0.0,7,"Celia Rouche","West",2,"GTX",4821,4,-4821,"Negative Variance"
"O3S3SF3W","Vicki Laflamme","GTX Pro","Rantouch","Lost","2017-10-19","2017-10-21",0.0,2,"Celia Rouche","West",2,"GTX",4821,4,-4821,"Negative Variance"
"WA0NRLP7","Vicki Laflamme","GTX Plus Pro","Groovestreet","Won","2017-10-19","2017-10-20",5368.0,1,"Celia Rouche","West",2,"GTX",5482,4,-114,"Negative Variance"
"GHOQQYQM","Wilburn Farren","GTX Pro","Kan-code","Won","2017-10-19","2017-12-25",4734.0,67,"Cara Losch","East",1,"GTX",4821,4,-87,"Negative Variance"
"6OXOIJ4D","Wilburn Farren","MG Advanced","Condax","Won","2017-10-19","2017-12-16",3089.0,58,"Cara Losch","East",1,"MG",3393,4,-304,"Negative Variance"
"DTFLKV60","Anna Snelling","MG Advanced","Dontechi","Lost","2017-10-20","2017-10-21",0.0,1,"Dustin Brinkmann","Central",3,"MG",3393,4,-3393,"Negative Variance"
"RELG4CYQ","Anna Snelling","MG Special","Gogozoom","Won","2017-10-20","2017-10-30",54.0,10,"Dustin Brinkmann","Central",3,"MG",55,4,-1,"Negative Variance"
"PLV91KH7","Cassey Cress","GTX Pro","Silis","Won","2017-10-20","2017-10-27",4345.0,7,"Rocco Neubert","East",5,"GTX",4821,4,-476,"Negative Variance"
"U289K4V3","Cecily Lampkin","MG Advanced","Warephase","Won","2017-10-20","2017-10-27",3848.0,7,"Dustin Brinkmann","Central",3,"MG",3393,4,455,"Positive Variance"
"PDXFX23P","Corliss Cosme","GTX Pro","Initech","Won","2017-10-20","2017-10-26",4287.0,6,"Cara Losch","East",1,"GTX",4821,4,-534,"Negative Variance"
"LULNYY3C","Darcel Schlecht","GTX Pro","Codehow","Won","2017-10-20","2017-10-27",4435.0,7,"Melvin Marxen","Central",4,"GTX",4821,4,-386,"Negative Variance"
"NJ1YGDZW","Darcel Schlecht","GTX Pro","Stanredtax","Won","2017-10-20","2017-10-28",4699.0,8,"Melvin Marxen","Central",4,"GTX",4821,4,-122,"Negative Variance"
"CZC1J6FQ","Gladys Colclough","GTX Plus Pro","Cancity","Lost","2017-10-20","2017-10-24",0.0,4,"Melvin Marxen","Central",4,"GTX",5482,4,-5482,"Negative Variance"
"WSWJJ234","Gladys Colclough","MG Special","Genco Pura Olive Oil Company","Lost","2017-10-20","2017-10-22",0.0,2,"Melvin Marxen","Central",4,"MG",55,4,-55,"Negative Variance"
"MDBKYL2Q","Gladys Colclough","MG Special","Stanredtax","Won","2017-10-20","2017-10-30",60.0,10,"Melvin Marxen","Central",4,"MG",55,4,5,"Positive Variance"
"M9EU34FE","Hayden Neloms","GTX Plus Pro","Hatfan","Won","2017-10-20","2017-10-21",6026.0,1,"Celia Rouche","West",2,"GTX",5482,4,544,"Positive Variance"
"HCARIWPE","James Ascencio","GTX Plus Pro","Golddex","Lost","2017-10-20","2017-10-27",0.0,7,"Summer Sewald","West",6,"GTX",5482,4,-5482,"Negative Variance"
"WGJB2VDU","James Ascencio","GTX Plus Pro","Newex","Won","2017-10-20","2017-12-25",5095.0,66,"Summer Sewald","West",6,"GTX",5482,4,-387,"Negative Variance"
"JSLSL3SU","Kami Bicknell","GTX Basic","Sunnamplex","Won","2017-10-20","2017-12-16",565.0,57,"Summer Sewald","West",6,"GTX",550,4,15,"Positive Variance"
"N1B45KIT","Maureen Marcano","GTX Plus Pro","Y-corporation","Won","2017-10-20","2017-12-22",5883.0,63,"Summer Sewald","West",6,"GTX",5482,4,401,"Positive Variance"
"30UA0RS8","Niesha Huffines","GTX Plus Basic","Funholding","Won","2017-10-20","2017-12-12",1135.0,53,"Melvin Marxen","Central",4,"GTX",1096,4,39,"Positive Variance"
"R1Z8J1JL","Reed Clapper","GTX Plus Basic","Konex","Won","2017-10-20","2017-12-21",903.0,62,"Rocco Neubert","East",5,"GTX",1096,4,-193,"Negative Variance"
"MJODFG6C","Vicki Laflamme","MG Special","Green-Plus","Lost","2017-10-20","2017-10-27",0.0,7,"Celia Rouche","West",2,"MG",55,4,-55,"Negative Variance"
"6D7N5SQ7","Vicki Laflamme","MG Special","Lexiqvolax","Lost","2017-10-20","2017-10-28",0.0,8,"Celia Rouche","West",2,"MG",55,4,-55,"Negative Variance"
"DQIKGS2U","Vicki Laflamme","MG Special","Dalttechnology","Won","2017-10-20","2017-11-03",48.0,14,"Celia Rouche","West",2,"MG",55,4,-7,"Negative Variance"
"EZNAGRVB","Zane Levy","GTX Plus Pro","Hatfan","Won","2017-10-20","2017-10-30",5388.0,10,"Summer Sewald","West",6,"GTX",5482,4,-94,"Negative Variance"
"C1M1RST0","Zane Levy","GTX Pro","Plexzap","Won","2017-10-20","2017-10-27",4109.0,7,"Summer Sewald","West",6,"GTX",4821,4,-712,"Negative Variance"
"KIZOEC3M","Anna Snelling","GTX Plus Basic","dambase","Lost","2017-10-21","2017-10-23",0.0,2,"Dustin Brinkmann","Central",3,"GTX",1096,4,-1096,"Negative Variance"
"CO7T7H41","Anna Snelling","MG Special","Ron-tech","Lost","2017-10-21","2017-10-27",0.0,6,"Dustin Brinkmann","Central",3,"MG",55,4,-55,"Negative Variance"
"BMQYRJC7","Anna Snelling","GTX Plus Pro","Codehow","Won","2017-10-21","2017-12-16",5543.0,56,"Dustin Brinkmann","Central",3,"GTX",5482,4,61,"Positive Variance"
"6ALPIXB7","Cassey Cress","GTX Plus Basic","Donware","Lost","2017-10-21","2017-11-29",0.0,39,"Rocco Neubert","East",5,"GTX",1096,4,-1096,"Negative Variance"
"5NVTQW38","Cecily Lampkin","GTX Plus Basic","Streethex","Lost","2017-10-21","2017-10-28",0.0,7,"Dustin Brinkmann","Central",3,"GTX",1096,4,-1096,"Negative Variance"
"IOUUN8LM","Cecily Lampkin","MG Advanced","Genco Pura Olive Oil Company","Lost","2017-10-21","2017-10-27",0.0,6,"Dustin Brinkmann","Central",3,"MG",3393,4,-3393,"Negative Variance"
"3EZLRW47","Darcel Schlecht","GTX Pro","Bioholding","Lost","2017-10-21","2017-10-31",0.0,10,"Melvin Marxen","Central",4,"GTX",4821,4,-4821,"Negative Variance"
"09AILR04","Darcel Schlecht","GTX Pro","Statholdings","Won","2017-10-21","2017-10-29",4732.0,8,"Melvin Marxen","Central",4,"GTX",4821,4,-89,"Negative Variance"
"KSYI5DDW","Darcel Schlecht","MG Special","Codehow","Won","2017-10-21","2017-11-07",55.0,17,"Melvin Marxen","Central",4,"MG",55,4,0,"Positive Variance"
"W4R2C7N9","Donn Cantrell","GTX Basic","Xx-zobam","Lost","2017-10-21","2017-10-30",0.0,9,"Rocco Neubert","East",5,"GTX",550,4,-550,"Negative Variance"
"KY1CESUN","Donn Cantrell","GTX Plus Pro","The New York Inquirer","Lost","2017-10-21","2017-10-29",0.0,8,"Rocco Neubert","East",5,"GTX",5482,4,-5482,"Negative Variance"
"M4EHG2ZB","Gladys Colclough","MG Special","Konmatfix","Won","2017-10-21","2017-10-30",52.0,9,"Melvin Marxen","Central",4,"MG",55,4,-3,"Negative Variance"
"DLAMSRVT","Jonathan Berthelot","GTX Basic","Genco Pura Olive Oil Company","Lost","2017-10-21","2017-10-22",0.0,1,"Melvin Marxen","Central",4,"GTX",550,4,-550,"Negative Variance"
"PZNZD22T","Kami Bicknell","GTX Basic","Doncon","Lost","2017-10-21","2017-12-14",0.0,54,"Summer Sewald","West",6,"GTX",550,4,-550,"Negative Variance"
"FVCN0HQ9","Kary Hendrixson","GTX Basic","Cheers","Lost","2017-10-21","2017-10-23",0.0,2,"Summer Sewald","West",6,"GTX",550,4,-550,"Negative Variance"
"A0FVQ8KO","Kary Hendrixson","GTX Basic","Labdrill","Won","2017-10-21","2017-10-27",575.0,6,"Summer Sewald","West",6,"GTX",550,4,25,"Positive Variance"
"6KGX67OZ","Maureen Marcano","GTX Basic","Green-Plus","Lost","2017-10-21","2017-10-30",0.0,9,"Summer Sewald","West",6,"GTX",550,4,-550,"Negative Variance"
"BXXGLPD7","Niesha Huffines","MG Special","Domzoom","Lost","2017-10-21","2017-11-01",0.0,11,"Melvin Marxen","Central",4,"MG",55,4,-55,"Negative Variance"
"MHF6GSB6","Reed Clapper","MG Advanced","Plussunin","Won","2017-10-21","2017-10-29",3612.0,8,"Rocco Neubert","East",5,"MG",3393,4,219,"Positive Variance"
"TFILI4TE","Violet Mclelland","MG Special","Zathunicon","Lost","2017-10-21","2017-10-25",0.0,4,"Cara Losch","East",1,"MG",55,4,-55,"Negative Variance"
"4P0SDD91","Wilburn Farren","GTX Pro","Iselectrics","Won","2017-10-21","2017-12-15",4970.0,55,"Cara Losch","East",1,"GTX",4821,4,149,"Positive Variance"
"ZZ4X9VN3","Wilburn Farren","MG Advanced","Ganjaflex","Won","2017-10-21","2017-10-31",2995.0,10,"Cara Losch","East",1,"MG",3393,4,-398,"Negative Variance"
"0J3UU8PZ","Boris Faz","GTX Basic","Zathunicon","Won","2017-10-22","2017-12-30",546.0,69,"Rocco Neubert","East",5,"GTX",550,4,-4,"Negative Variance"
"UYPF6FZ3","Boris Faz","GTX Plus Basic","Gekko & Co","Won","2017-10-22","2017-12-20",1184.0,59,"Rocco Neubert","East",5,"GTX",1096,4,88,"Positive Variance"
"2HKRINHL","Cassey Cress","GTX Plus Pro","Plussunin","Won","2017-10-22","2017-10-24",5500.0,2,"Rocco Neubert","East",5,"GTX",5482,4,18,"Positive Variance"
"G5JXIYRO","Cecily Lampkin","MG Advanced","Domzoom","Won","2017-10-22","2017-10-24",3616.0,2,"Dustin Brinkmann","Central",3,"MG",3393,4,223,"Positive Variance"
"4MXSHU7X","Corliss Cosme","GTK 500","Kan-code","Lost","2017-10-22","2017-11-30",0.0,39,"Cara Losch","East",1,"GTK",26768,4,-26768,"Negative Variance"
"H4FIU51C","Daniell Hammack","MG Advanced","Mathtouch","Lost","2017-10-22","2017-10-26",0.0,4,"Rocco Neubert","East",5,"MG",3393,4,-3393,"Negative Variance"
"CC2ICRAG","Darcel Schlecht","GTX Plus Basic","Rundofase","Won","2017-10-22","2017-12-29",1087.0,68,"Melvin Marxen","Central",4,"GTX",1096,4,-9,"Negative Variance"
"RDC531P5","Darcel Schlecht","GTX Pro","Inity","Won","2017-10-22","2017-10-30",3578.0,8,"Melvin Marxen","Central",4,"GTX",4821,4,-1243,"Negative Variance"
"9QX62IL2","Elease Gluck","GTX Basic","Finjob","Won","2017-10-22","2017-10-29",544.0,7,"Celia Rouche","West",2,"GTX",550,4,-6,"Negative Variance"
"3GRTE6VM","Elease Gluck","MG Advanced","Dalttechnology","Won","2017-10-22","2017-10-29",3082.0,7,"Celia Rouche","West",2,"MG",3393,4,-311,"Negative Variance"
"E4BPOOL6","Elease Gluck","MG Advanced","Hottechi","Won","2017-10-22","2017-10-24",3450.0,2,"Celia Rouche","West",2,"MG",3393,4,57,"Positive Variance"
"B894QWQM","Garret Kinder","GTX Pro","Kan-code","Won","2017-10-22","2017-10-29",5360.0,7,"Cara Losch","East",1,"GTX",4821,4,539,"Positive Variance"
"U9QMLC5Z","James Ascencio","GTX Pro","Cheers","Won","2017-10-22","2017-11-01",4991.0,10,"Summer Sewald","West",6,"GTX",4821,4,170,"Positive Variance"
"VCQBM844","James Ascencio","MG Advanced","Cheers","Won","2017-10-22","2017-10-30",3294.0,8,"Summer Sewald","West",6,"MG",3393,4,-99,"Negative Variance"
"UE66OOQS","Jonathan Berthelot","GTX Plus Basic","Conecom","Lost","2017-10-22","2017-10-30",0.0,8,"Melvin Marxen","Central",4,"GTX",1096,4,-1096,"Negative Variance"
"W5ABRRKC","Markita Hansen","GTX Plus Basic","Rantouch","Won","2017-10-22","2017-10-31",981.0,9,"Celia Rouche","West",2,"GTX",1096,4,-115,"Negative Variance"
"Y8KI5ANO","Marty Freudenburg","GTX Plus Basic","Isdom","Lost","2017-10-22","2017-11-03",0.0,12,"Melvin Marxen","Central",4,"GTX",1096,4,-1096,"Negative Variance"
"CTM8WFGW","Marty Freudenburg","GTX Plus Pro","Streethex","Won","2017-10-22","2017-10-23",6233.0,1,"Melvin Marxen","Central",4,"GTX",5482,4,751,"Positive Variance"
"RFUJTKVO","Marty Freudenburg","MG Special","Domzoom","Won","2017-10-22","2017-11-28",55.0,37,"Melvin Marxen","Central",4,"MG",55,4,0,"Positive Variance"
"ZMEKFXC5","Niesha Huffines","MG Special","Globex Corporation","Lost","2017-10-22","2017-10-28",0.0,6,"Melvin Marxen","Central",4,"MG",55,4,-55,"Negative Variance"
"LO2BMO33","Niesha Huffines","GTX Plus Pro","Conecom","Won","2017-10-22","2017-12-10",6142.0,49,"Melvin Marxen","Central",4,"GTX",5482,4,660,"Positive Variance"
"4ETFTKHJ","Rosalina Dieter","MG Special","Golddex","Lost","2017-10-22","2017-10-29",0.0,7,"Celia Rouche","West",2,"MG",55,4,-55,"Negative Variance"
"528YB7Q0","Rosie Papadopoulos","GTX Plus Basic","Umbrella Corporation","Lost","2017-10-22","2017-12-06",0.0,45,"Cara Losch","East",1,"GTX",1096,4,-1096,"Negative Variance"
"OFEUX5PI","Vicki Laflamme","GTX Pro","Hatfan","Won","2017-10-22","2017-10-28",5190.0,6,"Celia Rouche","West",2,"GTX",4821,4,369,"Positive Variance"
"S3V8Z52J","Cassey Cress","MG Advanced","Initech","Lost","2017-10-23","2017-10-25",0.0,2,"Rocco Neubert","East",5,"MG",3393,4,-3393,"Negative Variance"
"TTYSSNJH","Cassey Cress","GTX Plus Basic","Gekko & Co","Won","2017-10-23","2017-11-01",1027.0,9,"Rocco Neubert","East",5,"GTX",1096,4,-69,"Negative Variance"
"LROWI84G","Darcel Schlecht","GTX Plus Basic","Dontechi","Won","2017-10-23","2017-10-31",1237.0,8,"Melvin Marxen","Central",4,"GTX",1096,4,141,"Positive Variance"
"IQAP70OD","Darcel Schlecht","GTX Plus Basic","Streethex","Won","2017-10-23","2017-10-29",965.0,6,"Melvin Marxen","Central",4,"GTX",1096,4,-131,"Negative Variance"
"JWWVG8KG","Darcel Schlecht","GTX Pro","Inity","Won","2017-10-23","2017-11-03",5729.0,11,"Melvin Marxen","Central",4,"GTX",4821,4,908,"Positive Variance"
"7PEL3AIZ","Darcel Schlecht","GTX Pro","Isdom","Won","2017-10-23","2017-10-24",5685.0,1,"Melvin Marxen","Central",4,"GTX",4821,4,864,"Positive Variance"
"NXQR7LX6","Darcel Schlecht","GTX Pro","Rundofase","Won","2017-10-23","2017-10-26",4024.0,3,"Melvin Marxen","Central",4,"GTX",4821,4,-797,"Negative Variance"
"JL358E5T","Donn Cantrell","GTX Basic","Silis","Won","2017-10-23","2017-12-12",511.0,50,"Rocco Neubert","East",5,"GTX",550,4,-39,"Negative Variance"
"DHUG18WU","Elease Gluck","GTX Plus Pro","Sonron","Lost","2017-10-23","2017-10-30",0.0,7,"Celia Rouche","West",2,"GTX",5482,4,-5482,"Negative Variance"
"T6ENEYKW","Garret Kinder","GTX Pro","Ontomedia","Lost","2017-10-23","2017-11-04",0.0,12,"Cara Losch","East",1,"GTX",4821,4,-4821,"Negative Variance"
"3MGMH9AE","Gladys Colclough","MG Advanced","Stanredtax","Lost","2017-10-23","2017-10-24",0.0,1,"Melvin Marxen","Central",4,"MG",3393,4,-3393,"Negative Variance"
"4Z84VV2P","Kary Hendrixson","GTX Pro","Y-corporation","Won","2017-10-23","2017-11-05",4382.0,13,"Summer Sewald","West",6,"GTX",4821,4,-439,"Negative Variance"
"DMYP7REE","Marty Freudenburg","GTX Plus Basic","Funholding","Lost","2017-10-23","2017-11-19",0.0,27,"Melvin Marxen","Central",4,"GTX",1096,4,-1096,"Negative Variance"
"1SKNSG2B","Marty Freudenburg","GTX Plus Pro","Treequote","Won","2017-10-23","2017-10-30",5516.0,7,"Melvin Marxen","Central",4,"GTX",5482,4,34,"Positive Variance"
"G6MUC5R6","Versie Hillebrand","GTX Plus Pro","Finhigh","Lost","2017-10-23","2017-11-06",0.0,14,"Dustin Brinkmann","Central",3,"GTX",5482,4,-5482,"Negative Variance"
"6445PW4Z","Vicki Laflamme","GTX Pro","Rantouch","Lost","2017-10-23","2017-10-24",0.0,1,"Celia Rouche","West",2,"GTX",4821,4,-4821,"Negative Variance"
"CUJIRCWV","Vicki Laflamme","MG Special","Condax","Won","2017-10-23","2017-12-28",51.0,66,"Celia Rouche","West",2,"MG",55,4,-4,"Negative Variance"
"YSFFEUCQ","Zane Levy","GTX Plus Basic","Groovestreet","Lost","2017-10-23","2017-10-28",0.0,5,"Summer Sewald","West",6,"GTX",1096,4,-1096,"Negative Variance"
"OX0NE27G","Zane Levy","GTX Plus Basic","Kan-code","Won","2017-10-23","2017-10-31",1195.0,8,"Summer Sewald","West",6,"GTX",1096,4,99,"Positive Variance"
"0B09WODM","Boris Faz","GTX Plus Basic","Mathtouch","Lost","2017-10-24","2017-10-26",0.0,2,"Rocco Neubert","East",5,"GTX",1096,4,-1096,"Negative Variance"
"FSC4A2HZ","Cassey Cress","GTX Plus Pro","Silis","Lost","2017-10-24","2017-10-25",0.0,1,"Rocco Neubert","East",5,"GTX",5482,4,-5482,"Negative Variance"
"YT5GLR6D","Cassey Cress","MG Advanced","Kinnamplus","Won","2017-10-24","2017-11-02",3588.0,9,"Rocco Neubert","East",5,"MG",3393,4,195,"Positive Variance"
"KOPJOMQE","Daniell Hammack","GTX Plus Basic","Massive Dynamic","Lost","2017-10-24","2017-10-29",0.0,5,"Rocco Neubert","East",5,"GTX",1096,4,-1096,"Negative Variance"
"AS2BKSCT","Darcel Schlecht","GTX Plus Basic","Codehow","Lost","2017-10-24","2017-11-08",0.0,15,"Melvin Marxen","Central",4,"GTX",1096,4,-1096,"Negative Variance"
"S3GVO59B","Darcel Schlecht","GTX Pro","Stanredtax","Won","2017-10-24","2017-12-01",5542.0,38,"Melvin Marxen","Central",4,"GTX",4821,4,721,"Positive Variance"
"L8POFR0T","James Ascencio","MG Advanced","Finjob","Won","2017-10-24","2017-12-31",3296.0,68,"Summer Sewald","West",6,"MG",3393,4,-97,"Negative Variance"
"RYF41KOV","Jonathan Berthelot","GTX Plus Basic","Domzoom","Lost","2017-10-24","2017-10-25",0.0,1,"Melvin Marxen","Central",4,"GTX",1096,4,-1096,"Negative Variance"
"MV7NPCI9","Jonathan Berthelot","GTX Basic","Betatech","Won","2017-10-24","2017-10-29",519.0,5,"Melvin Marxen","Central",4,"GTX",550,4,-31,"Negative Variance"
"TSN98FPQ","Jonathan Berthelot","GTX Plus Basic","Betatech","Won","2017-10-24","2017-10-25",1243.0,1,"Melvin Marxen","Central",4,"GTX",1096,4,147,"Positive Variance"
"SQW60VII","Kami Bicknell","MG Advanced","Fasehatice","Lost","2017-10-24","2017-10-26",0.0,2,"Summer Sewald","West",6,"MG",3393,4,-3393,"Negative Variance"
"PGG2DUPO","Lajuana Vencill","GTX Plus Basic","Ron-tech","Won","2017-10-24","2017-10-31",1133.0,7,"Dustin Brinkmann","Central",3,"GTX",1096,4,37,"Positive Variance"
"85U38YFD","Marty Freudenburg","GTX Basic","Hottechi","Lost","2017-10-24","2017-12-24",0.0,61,"Melvin Marxen","Central",4,"GTX",550,4,-550,"Negative Variance"
"M7V7UJHZ","Marty Freudenburg","MG Advanced","Genco Pura Olive Oil Company","Lost","2017-10-24","2017-12-29",0.0,66,"Melvin Marxen","Central",4,"MG",3393,4,-3393,"Negative Variance"
"S56NVD4M","Maureen Marcano","GTX Plus Pro","Dalttechnology","Won","2017-10-24","2017-11-10",4945.0,17,"Summer Sewald","West",6,"GTX",5482,4,-537,"Negative Variance"
"Y34O7SKI","Versie Hillebrand","MG Advanced","Treequote","Lost","2017-10-24","2017-10-30",0.0,6,"Dustin Brinkmann","Central",3,"MG",3393,4,-3393,"Negative Variance"
"DSY9VD0O","Vicki Laflamme","GTX Basic","Cheers","Won","2017-10-24","2017-10-26",535.0,2,"Celia Rouche","West",2,"GTX",550,4,-15,"Negative Variance"
"6ZR7IUC4","Zane Levy","MG Advanced","Zoomit","Lost","2017-10-24","2017-11-07",0.0,14,"Summer Sewald","West",6,"MG",3393,4,-3393,"Negative Variance"
"8W9YXI59","Anna Snelling","MG Special","Cancity","Won","2017-10-25","2017-11-26",59.0,32,"Dustin Brinkmann","Central",3,"MG",55,4,4,"Positive Variance"
"YEH9VQCD","Daniell Hammack","GTX Basic","Condax","Won","2017-10-25","2017-10-27",526.0,2,"Rocco Neubert","East",5,"GTX",550,4,-24,"Negative Variance"
"35GT4NM9","Donn Cantrell","GTX Basic","Acme Corporation","Won","2017-10-25","2017-11-05",586.0,11,"Rocco Neubert","East",5,"GTX",550,4,36,"Positive Variance"
"MICIJ00A","Gladys Colclough","MG Advanced","Scottech","Lost","2017-10-25","2017-10-27",0.0,2,"Melvin Marxen","Central",4,"MG",3393,4,-3393,"Negative Variance"
"D4ABG4I1","Jonathan Berthelot","GTX Pro","Rundofase","Won","2017-10-25","2017-11-10",4356.0,16,"Melvin Marxen","Central",4,"GTX",4821,4,-465,"Negative Variance"
"EMK9P63G","Markita Hansen","GTX Basic","Condax","Won","2017-10-25","2017-10-26",566.0,1,"Celia Rouche","West",2,"GTX",550,4,16,"Positive Variance"
"7GWM1WT0","Moses Frase","GTX Basic","Hottechi","Won","2017-10-25","2017-12-30",537.0,66,"Dustin Brinkmann","Central",3,"GTX",550,4,-13,"Negative Variance"
"U0XWF9TW","Violet Mclelland","MG Special","The New York Inquirer","Won","2017-10-25","2017-12-21",47.0,57,"Cara Losch","East",1,"MG",55,4,-8,"Negative Variance"
"E8L9I3QP","Zane Levy","GTX Basic","Condax","Won","2017-10-25","2017-11-03",447.0,9,"Summer Sewald","West",6,"GTX",550,4,-103,"Negative Variance"
"63S5SNBC","Anna Snelling","GTX Plus Basic","Domzoom","Won","2017-10-26","2017-10-27",1103.0,1,"Dustin Brinkmann","Central",3,"GTX",1096,4,7,"Positive Variance"
"3PIPAOVU","Anna Snelling","MG Special","Finhigh","Won","2017-10-26","2017-12-28",57.0,63,"Dustin Brinkmann","Central",3,"MG",55,4,2,"Positive Variance"
"UBU4E17W","Cassey Cress","GTX Basic","Betasoloin","Lost","2017-10-26","2017-11-06",0.0,11,"Rocco Neubert","East",5,"GTX",550,4,-550,"Negative Variance"
"99HAV7SY","Cecily Lampkin","GTX Plus Pro","Hottechi","Lost","2017-10-26","2017-11-24",0.0,29,"Dustin Brinkmann","Central",3,"GTX",5482,4,-5482,"Negative Variance"
"UX9D17FS","Corliss Cosme","GTX Pro","Ontomedia","Won","2017-10-26","2017-11-04",4525.0,9,"Cara Losch","East",1,"GTX",4821,4,-296,"Negative Variance"
"FL804BH8","Darcel Schlecht","GTX Pro","Isdom","Lost","2017-10-26","2017-10-30",0.0,4,"Melvin Marxen","Central",4,"GTX",4821,4,-4821,"Negative Variance"
"RWR0W3U8","Darcel Schlecht","GTX Pro","Zumgoity","Lost","2017-10-26","2017-10-27",0.0,1,"Melvin Marxen","Central",4,"GTX",4821,4,-4821,"Negative Variance"
"8UU0I29V","Elease Gluck","GTX Basic","Fasehatice","Won","2017-10-26","2017-10-28",504.0,2,"Celia Rouche","West",2,"GTX",550,4,-46,"Negative Variance"
"89A54FHW","Gladys Colclough","GTX Pro","Dontechi","Lost","2017-10-26","2017-10-27",0.0,1,"Melvin Marxen","Central",4,"GTX",4821,4,-4821,"Negative Variance"
"UGAEAB27","Marty Freudenburg","GTX Pro","Scottech","Won","2017-10-26","2017-10-31",4377.0,5,"Melvin Marxen","Central",4,"GTX",4821,4,-444,"Negative Variance"
"U2JI00ER","Marty Freudenburg","MG Advanced","Betatech","Won","2017-10-26","2017-10-27",3353.0,1,"Melvin Marxen","Central",4,"MG",3393,4,-40,"Negative Variance"
"56D231XJ","Maureen Marcano","GTX Plus Pro","Kan-code","Lost","2017-10-26","2017-10-31",0.0,5,"Summer Sewald","West",6,"GTX",5482,4,-5482,"Negative Variance"
"O2CFE5KX","Maureen Marcano","MG Special","Fasehatice","Won","2017-10-26","2017-11-03",50.0,8,"Summer Sewald","West",6,"MG",55,4,-5,"Negative Variance"
"UCLGT98S","Niesha Huffines","GTX Basic","Conecom","Lost","2017-10-26","2017-10-30",0.0,4,"Melvin Marxen","Central",4,"GTX",550,4,-550,"Negative Variance"
"BZG9DI4Z","Vicki Laflamme","GTX Basic","Blackzim","Lost","2017-10-26","2017-10-28",0.0,2,"Celia Rouche","West",2,"GTX",550,4,-550,"Negative Variance"
"E2R39451","Vicki Laflamme","GTX Basic","Groovestreet","Lost","2017-10-26","2017-10-27",0.0,1,"Celia Rouche","West",2,"GTX",550,4,-550,"Negative Variance"
"KHQR5AKG","Vicki Laflamme","MG Advanced","Sunnamplex","Lost","2017-10-26","2017-11-04",0.0,9,"Celia Rouche","West",2,"MG",3393,4,-3393,"Negative Variance"
"NMI79ZYT","Violet Mclelland","GTX Basic","Ganjaflex","Lost","2017-10-26","2017-10-31",0.0,5,"Cara Losch","East",1,"GTX",550,4,-550,"Negative Variance"
"RU3HH59R","Violet Mclelland","GTX Basic","Zencorporation","Lost","2017-10-26","2017-10-28",0.0,2,"Cara Losch","East",1,"GTX",550,4,-550,"Negative Variance"
"IE1N4OUS","Anna Snelling","GTX Plus Pro","Rundofase","Won","2017-10-27","2017-12-07",5269.0,41,"Dustin Brinkmann","Central",3,"GTX",5482,4,-213,"Negative Variance"
"A5IABHP1","Boris Faz","GTX Pro","Bioplex","Won","2017-10-27","2017-10-28",5275.0,1,"Rocco Neubert","East",5,"GTX",4821,4,454,"Positive Variance"
"FOFS0O2G","Cassey Cress","GTX Plus Pro","Xx-zobam","Lost","2017-10-27","2017-10-29",0.0,2,"Rocco Neubert","East",5,"GTX",5482,4,-5482,"Negative Variance"
"66BQC4C9","Cecily Lampkin","MG Advanced","Conecom","Lost","2017-10-27","2017-11-07",0.0,11,"Dustin Brinkmann","Central",3,"MG",3393,4,-3393,"Negative Variance"
"GXQJVJQT","Corliss Cosme","GTX Basic","Mathtouch","Won","2017-10-27","2017-10-29",601.0,2,"Cara Losch","East",1,"GTX",550,4,51,"Positive Variance"
"PP4ZY6TZ","Darcel Schlecht","GTK 500","Treequote","Lost","2017-10-27","2017-11-10",0.0,14,"Melvin Marxen","Central",4,"GTK",26768,4,-26768,"Negative Variance"
"7TOPAQ9Y","Darcel Schlecht","MG Special","Finhigh","Won","2017-10-27","2017-12-29",53.0,63,"Melvin Marxen","Central",4,"MG",55,4,-2,"Negative Variance"
"7NJS374V","Elease Gluck","MG Special","Groovestreet","Won","2017-10-27","2017-11-10",46.0,14,"Celia Rouche","West",2,"MG",55,4,-9,"Negative Variance"
"KKO2EFHS","James Ascencio","GTX Pro","Hatfan","Lost","2017-10-27","2017-10-29",0.0,2,"Summer Sewald","West",6,"GTX",4821,4,-4821,"Negative Variance"
"PJJMVZAL","Jonathan Berthelot","GTX Basic","Treequote","Won","2017-10-27","2017-10-29",538.0,2,"Melvin Marxen","Central",4,"GTX",550,4,-12,"Negative Variance"
"MFYR7SSG","Kami Bicknell","MG Special","Plexzap","Won","2017-10-27","2017-12-15",53.0,49,"Summer Sewald","West",6,"MG",55,4,-2,"Negative Variance"
"F2F1LPTA","Lajuana Vencill","MG Advanced","Dontechi","Won","2017-10-27","2017-11-03",3296.0,7,"Dustin Brinkmann","Central",3,"MG",3393,4,-97,"Negative Variance"
"QVP4LFVD","Markita Hansen","GTX Basic","Doncon","Lost","2017-10-27","2017-10-28",0.0,1,"Celia Rouche","West",2,"GTX",550,4,-550,"Negative Variance"
